DATE,STARTDATE,STARTTIME,ENDDATE,ENDTIME,RESPTI,CPUTI,QUEUETI,TASKTYPE,TABLOAD,DYNPRONR,REPORT,ACCOUNT,MANDT,ROLLINTI,ROLLOUTCNT,ROLLOUTTI,LOCKCNT,LOCKTI,UPDTI,USEDBYTES,TRANSID,TCODE
5/24/2023,5/24/2023,12:03:49 PM,5/24/2023,12:03:51 PM,1541,940,40,FE,0,,RFC,RFC_PIR02OTC,100,332,0,0,0,0,0,20398,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:49 PM,5/24/2023,12:03:51 PM,1551,920,0,FE,0,,RFC,RFC_PIR02OTC,100,161,0,0,0,0,0,20398,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:49 PM,5/24/2023,12:03:51 PM,1842,1200,31,FE,0,,RFC,RFC_PIR02OTC,100,139,0,0,0,0,0,20398,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:49 PM,5/24/2023,12:03:51 PM,1894,1220,70,FE,0,,RFC,RFC_PIR02OTC,100,178,0,0,0,0,0,20398,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:49 PM,5/24/2023,12:03:51 PM,1957,1260,43,FE,0,,RFC,RFC_PIR02OTC,100,182,0,0,0,0,0,20398,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:51 PM,5/24/2023,12:03:53 PM,1265,760,66,FE,0,,RFC,RFC_PIR02OTC,100,359,0,0,0,0,0,16303,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:51 PM,5/24/2023,12:03:53 PM,1311,760,59,FE,0,,RFC,RFC_PIR02OTC,100,182,0,0,0,0,0,16303,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:51 PM,5/24/2023,12:03:53 PM,1322,750,59,FE,0,,RFC,RFC_PIR02OTC,100,332,0,0,0,0,0,16303,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:03:51 PM,5/24/2023,12:03:53 PM,1331,840,75,FE,0,,RFC,RFC_PIR02OTC,100,139,0,0,0,0,0,16303,049a414ffa2b11eda1b60000080356c8,
5/24/2023,5/24/2023,12:04:49 PM,5/24/2023,12:04:51 PM,1688,1010,49,FE,0,,RFC,RFC_PIR02OTC,100,99,0,0,0,0,0,53119,2cfb5498fa2b11edbcde0000084ad96c,
5/24/2023,5/24/2023,12:04:50 PM,5/24/2023,12:04:51 PM,1642,990,40,FE,0,,RFC,RFC_PIR02OTC,100,178,0,0,0,0,0,53119,2cfb5498fa2b11edbcde0000084ad96c,
5/24/2023,5/24/2023,12:04:49 PM,5/24/2023,12:04:51 PM,1714,1000,46,FE,0,,RFC,RFC_PIR02OTC,100,332,0,0,0,0,0,53119,2cfb5498fa2b11edbcde0000084ad96c,
5/24/2023,5/24/2023,12:04:49 PM,5/24/2023,12:04:51 PM,1760,1020,66,FE,0,,RFC,RFC_PIR02OTC,100,121,0,0,0,0,0,53119,2cfb5498fa2b11edbcde0000084ad96c,
5/24/2023,5/24/2023,12:04:49 PM,5/24/2023,12:04:52 PM,2154,1020,54,FE,0,,RFC,RFC_PIR02OTC,100,174,0,0,0,0,0,53119,2cfb5498fa2b11edbcde0000084ad96c,
5/24/2023,5/24/2023,12:04:56 PM,5/24/2023,12:04:58 PM,1541,920,48,FE,0,,RFC,RFC_PIR02OTC,100,99,0,0,0,0,0,28569,2f7ff201fa2b11edabb00000080356c6,
5/24/2023,5/24/2023,12:04:56 PM,5/24/2023,12:04:58 PM,1629,1020,67,FE,0,,RFC,RFC_PIR02OTC,100,150,0,0,0,0,0,28569,2f7ff201fa2b11edabb00000080356c6,
5/24/2023,5/24/2023,12:04:56 PM,5/24/2023,12:04:58 PM,1723,1080,86,FE,0,,RFC,RFC_PIR02OTC,100,81,0,0,0,0,0,28569,2f7ff201fa2b11edabb00000080356c6,
5/24/2023,5/24/2023,12:04:56 PM,5/24/2023,12:04:58 PM,2289,1020,42,FE,0,,RFC,RFC_PIR02OTC,100,174,0,0,0,0,0,28569,2f7ff201fa2b11edabb00000080356c6,
5/24/2023,5/24/2023,12:05:06 PM,5/24/2023,12:05:07 PM,1529,960,49,FE,0,,RFC,RFC_PIR02OTC,100,332,0,0,0,0,0,32660,36c24212fa2b11edb1bb0000084ad96d,
5/24/2023,5/24/2023,12:05:06 PM,5/24/2023,12:05:07 PM,1582,950,58,FE,0,,RFC,RFC_PIR02OTC,100,168,0,0,0,0,0,28569,36c24212fa2b11edb1bb0000084ad96d,
5/24/2023,5/24/2023,12:05:06 PM,5/24/2023,12:05:07 PM,1666,990,64,FE,0,,RFC,RFC_PIR02OTC,100,139,0,0,0,0,0,32660,36c24212fa2b11edb1bb0000084ad96d,
5/24/2023,5/24/2023,12:05:06 PM,5/24/2023,12:05:07 PM,1709,1100,70,FE,0,,RFC,RFC_PIR02OTC,100,81,0,0,0,0,0,32660,36c24212fa2b11edb1bb0000084ad96d,
5/24/2023,5/24/2023,12:05:14 PM,5/24/2023,12:05:15 PM,1506,980,48,FE,0,,RFC,RFC_PIR02OTC,100,99,0,0,0,0,0,16255,39d14645fa2b11ed88240000084ad96d,
5/24/2023,5/24/2023,12:05:13 PM,5/24/2023,12:05:15 PM,1531,990,57,FE,0,,RFC,RFC_PIR02OTC,100,332,0,0,0,0,0,16255,39d14645fa2b11ed88240000084ad96d,
5/24/2023,5/24/2023,12:05:14 PM,5/24/2023,12:05:15 PM,1555,990,61,FE,0,,RFC,RFC_PIR02OTC,100,139,0,0,0,0,0,16255,39d14645fa2b11ed88240000084ad96d,
5/24/2023,5/24/2023,12:05:14 PM,5/24/2023,12:05:16 PM,2494,1100,57,FE,0,,RFC,RFC_PIR02OTC,100,198,0,0,0,0,0,16255,39d14645fa2b11ed88240000084ad96d,
5/24/2023,5/24/2023,12:05:21 PM,5/24/2023,12:05:23 PM,1400,880,47,FE,0,,RFC,RFC_PIR02OTC,100,139,0,0,0,0,0,16255,3f14ff77fa2b11ed908b0000084ad96c,
5/24/2023,5/24/2023,12:05:21 PM,5/24/2023,12:05:23 PM,1416,920,54,FE,0,,RFC,RFC_PIR02OTC,100,198,0,0,0,0,0,16255,3f14ff77fa2b11ed908b0000084ad96c,
5/24/2023,5/24/2023,12:05:21 PM,5/24/2023,12:05:23 PM,1425,900,58,FE,0,,RFC,RFC_PIR02OTC,100,103,0,0,0,0,0,16255,3f14ff77fa2b11ed908b0000084ad96c,
5/24/2023,5/24/2023,12:05:21 PM,5/24/2023,12:05:23 PM,1425,890,79,FE,0,,RFC,RFC_PIR02OTC,100,110,0,0,0,0,0,16255,3f14ff77fa2b11ed908b0000084ad96c,
5/24/2023,5/24/2023,12:05:43 PM,5/24/2023,12:05:45 PM,1959,1210,55,FE,0,,RFC,RFC_PIR02OTC,100,198,0,0,0,0,0,16256,4ce8194ffa2b11ed9cb60000080356cb,
5/24/2023,5/24/2023,12:05:43 PM,5/24/2023,12:05:45 PM,2024,1230,61,FE,0,,RFC,RFC_PIR02OTC,100,90,0,0,0,0,0,16256,4ce8194ffa2b11ed9cb60000080356cb,
5/24/2023,5/24/2023,12:05:43 PM,5/24/2023,12:05:46 PM,2701,1170,38,FE,0,,RFC,RFC_PIR02OTC,100,150,0,0,0,0,0,16256,4ce8194ffa2b11ed9cb60000080356cb,
5/24/2023,5/24/2023,12:05:43 PM,5/24/2023,12:05:46 PM,2906,1250,40,FE,0,,RFC,RFC_PIR02OTC,100,110,0,0,0,0,0,16256,4ce8194ffa2b11ed9cb60000080356cb,
5/24/2023,5/24/2023,12:05:49 PM,5/24/2023,12:05:51 PM,1948,1180,47,FE,0,,RFC,RFC_PIR02OTC,100,90,0,0,0,0,0,20348,5098d4d1fa2b11edba320000084ad96d,
5/24/2023,5/24/2023,12:05:49 PM,5/24/2023,12:05:51 PM,2047,1270,58,FE,0,,RFC,RFC_PIR02OTC,100,270,0,0,0,0,0,20348,5098d4d1fa2b11edba320000084ad96d,
5/24/2023,5/24/2023,12:05:49 PM,5/24/2023,12:05:52 PM,2829,1270,39,FE,0,,RFC,RFC_PIR02OTC,100,150,0,0,0,0,0,20347,5098d4d1fa2b11edba320000084ad96d,
5/24/2023,5/24/2023,12:05:49 PM,5/24/2023,12:05:53 PM,3474,1330,66,FE,0,,RFC,RFC_PIR02OTC,100,110,0,0,0,0,0,20348,5098d4d1fa2b11edba320000084ad96d,
5/24/2023,5/24/2023,12:06:44 PM,5/24/2023,12:06:46 PM,1935,1150,64,FE,0,,RFC,RFC_PIR02OTC,100,332,0,0,0,0,0,20347,70fee504fa2b11edbd340000084ad96e,
5/24/2023,5/24/2023,12:06:44 PM,5/24/2023,12:06:46 PM,1972,1160,48,FE,0,,RFC,RFC_PIR02OTC,100,83,0,0,0,0,0,20347,70fee504fa2b11edbd340000084ad96e,
5/24/2023,5/24/2023,12:06:44 PM,5/24/2023,12:06:46 PM,1989,1130,69,FE,0,,RFC,RFC_PIR02OTC,100,171,0,0,0,0,0,20348,70fee504fa2b11edbd340000084ad96e,
5/24/2023,5/24/2023,12:06:44 PM,5/24/2023,12:06:47 PM,2655,1170,74,FE,0,,RFC,RFC_PIR02OTC,100,99,0,0,0,0,0,20347,70fee504fa2b11edbd340000084ad96e,
5/24/2023,5/24/2023,12:14:30 PM,5/24/2023,12:14:31 PM,1480,720,38,FE,1,,RFC,E1XV6,100,168,1,1367,0,0,0,61760,A2AB860C4F1B421C9E52C46F7ECDBE6B,
5/24/2023,5/24/2023,12:15:15 PM,5/24/2023,12:15:20 PM,5116,770,64,FE,1,,RFC,RFC_BODS,100,198,0,0,0,0,2151,8116,9C72C0249A790360E00646DAB77AFE69,
5/24/2023,5/24/2023,12:15:21 PM,5/24/2023,12:17:28 PM,127222,15460,43,FE,1,,RFC,RFC_BODS,100,212,0,0,0,0,0,8118,9C72C0249A790360E00646DAB77AFE71,
5/24/2023,5/24/2023,12:17:30 PM,5/24/2023,12:17:35 PM,5043,690,72,FE,1,,RFC,RFC_BODS,100,219,0,0,0,0,2305,8117,9C72C0249A7900E0E00645DBE7978FBD,
5/24/2023,5/24/2023,12:17:36 PM,5/24/2023,12:18:12 PM,36096,3960,88,FE,1,,RFC,RFC_BODS,100,191,1,316,0,0,0,8118,9C72C0249A790360E00646DAB77AFE87,
5/24/2023,5/24/2023,12:25:56 PM,5/24/2023,12:25:57 PM,1057,50,60,FE,0,3004,RFC,E1XV6,100,205,0,0,0,0,0,8129,2D6C3629A7CE41B78C8A38FD17A5B3F7,
5/24/2023,5/24/2023,12:26:11 PM,5/24/2023,12:26:12 PM,1082,490,62,FE,1,,RFC,E1XV6,100,110,1,1156,0,0,0,49053,E32E9D3BC0D44F79AA45C46114B5AC99,
5/24/2023,5/24/2023,12:30:10 PM,5/24/2023,12:30:11 PM,1022,810,97,FE,0,,RFC,RFC_MDGR02,100,204,0,0,0,0,0,4092,71436F95DF410290E00645DBE23EE8DE,
5/24/2023,5/24/2023,12:39:31 PM,5/24/2023,12:39:32 PM,1188,140,0,FE,0,,RFC,TMSADM,0,90,1,377,0,0,17011,6394,C7D087DEBCBB0260E006465A0F558A0C,
5/24/2023,5/24/2023,12:39:31 PM,5/24/2023,12:39:32 PM,1272,10,90,FE,1,,RFC,SMTMP01,100,205,1,193,0,0,9540,2398,C7D087DEBCBB0260E006465A0F558A0C,
5/24/2023,5/24/2023,12:39:58 PM,5/24/2023,12:39:59 PM,1039,10,60,FE,0,,RFC,SMTMP01,100,407,1,229,0,0,6291,2398,C7D087DEBCBB0270E006465A0F54DCE3,
5/24/2023,5/24/2023,12:40:18 PM,5/24/2023,12:40:19 PM,1008,10,57,FE,0,,RFC,SMTMP01,100,78,1,182,0,0,4839,2398,C7D087DEBCBB02A0E006465A0F4EE343,
5/24/2023,5/24/2023,12:44:02 PM,5/24/2023,12:44:03 PM,1909,610,97,FE,0,3004,RFC,ZB_BC_BATCH,0,131,0,0,0,0,11534,80085,9C72C0249A7905D0E00646647B994E39,
5/24/2023,5/24/2023,12:55:45 PM,5/24/2023,12:55:47 PM,1710,10,73,FE,0,3004,RFC,RFC_PIR02PTP,100,453,2,332,0,0,1675,2398,655e7890fa3111ed98660000084ad96d,
5/24/2023,5/24/2023,1:00:11 PM,5/24/2023,1:00:12 PM,1020,820,88,FE,0,,RFC,RFC_MDGR02,100,245,0,0,0,0,0,4092,71436F95DF4103C0E00645DBE236D380,
5/24/2023,5/24/2023,1:02:22 PM,5/24/2023,1:02:24 PM,1467,140,57,FE,1,,RFC,VPK2T,100,193,0,0,0,0,0,11741,FD0F542CEDDF405EBC77ABB0C85DF2CD,
5/24/2023,5/24/2023,1:02:23 PM,5/24/2023,1:02:24 PM,1243,170,93,FE,1,,RFC,VPK2T,100,196,0,0,0,0,0,16371,15C2B5300D274C5CBCB55F9B747C0876,
5/24/2023,5/24/2023,1:02:23 PM,5/24/2023,1:02:24 PM,1827,950,77,FE,1,,RFC,VPK2T,100,181,0,0,0,0,0,20367,6F577AF4644A490DA34D4BD88CC5E7CB,
5/24/2023,5/24/2023,1:03:47 PM,5/24/2023,1:03:48 PM,1589,930,72,FE,0,,RFC,RFC_PIR02OTC,100,100,0,0,0,0,0,20398,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:47 PM,5/24/2023,1:03:48 PM,1619,940,42,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,20398,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:47 PM,5/24/2023,1:03:49 PM,1910,1190,91,FE,0,,RFC,RFC_PIR02OTC,100,138,0,0,0,0,0,20398,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:47 PM,5/24/2023,1:03:49 PM,1928,1220,75,FE,0,,RFC,RFC_PIR02OTC,100,90,0,0,0,0,0,20398,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:47 PM,5/24/2023,1:03:49 PM,1938,1230,56,FE,0,,RFC,RFC_PIR02OTC,100,161,0,0,0,0,0,20398,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:49 PM,5/24/2023,1:03:50 PM,1243,740,39,FE,0,,RFC,RFC_PIR02OTC,100,90,0,0,0,0,0,16303,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:49 PM,5/24/2023,1:03:50 PM,1249,740,37,FE,1,,RFC,RFC_PIR02OTC,100,161,0,0,0,0,0,16303,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:49 PM,5/24/2023,1:03:50 PM,1252,740,77,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,16303,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:03:49 PM,5/24/2023,1:03:50 PM,1266,740,71,FE,1,,RFC,RFC_PIR02OTC,100,138,0,0,0,0,0,16303,50640e95fa3311edba750000084ad96a,
5/24/2023,5/24/2023,1:05:44 PM,5/24/2023,1:05:46 PM,1547,980,43,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,28569,afba80e7fa3311ed96b30000080356c9,
5/24/2023,5/24/2023,1:05:44 PM,5/24/2023,1:05:46 PM,1625,1010,75,FE,0,,RFC,RFC_PIR02OTC,100,100,0,0,0,0,0,28569,afba80e7fa3311ed96b30000080356c9,
5/24/2023,5/24/2023,1:05:44 PM,5/24/2023,1:05:46 PM,1772,1000,57,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,28569,afba80e7fa3311ed96b30000080356c9,
5/24/2023,5/24/2023,1:06:18 PM,5/24/2023,1:06:20 PM,1718,1050,35,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,24489,bebfb851fa3311edaf970000080356c8,
5/24/2023,5/24/2023,1:06:18 PM,5/24/2023,1:06:20 PM,1757,1040,77,FE,0,,RFC,RFC_PIR02OTC,100,266,0,0,0,0,0,24489,bebfb851fa3311edaf970000080356c8,
5/24/2023,5/24/2023,1:06:18 PM,5/24/2023,1:06:20 PM,1934,1010,43,FE,0,,RFC,RFC_PIR02OTC,100,181,0,0,0,0,0,24489,bebfb851fa3311edaf970000080356c8,
5/24/2023,5/24/2023,1:06:23 PM,5/24/2023,1:06:24 PM,1529,950,64,FE,0,,RFC,RFC_PIR02OTC,100,278,0,0,0,0,0,24489,c27b8a5dfa3311ed9af90000084ad96e,
5/24/2023,5/24/2023,1:06:23 PM,5/24/2023,1:06:24 PM,1523,950,62,FE,0,,RFC,RFC_PIR02OTC,100,100,0,0,0,0,0,24489,c27b8a5dfa3311ed9af90000084ad96e,
5/24/2023,5/24/2023,1:06:23 PM,5/24/2023,1:06:24 PM,1544,960,83,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,24489,c27b8a5dfa3311ed9af90000084ad96e,
5/24/2023,5/24/2023,1:06:39 PM,5/24/2023,1:06:40 PM,1463,920,62,FE,0,,RFC,RFC_PIR02OTC,100,190,0,0,0,0,0,24489,c4e08800fa3311ed84940000080356c8,
5/24/2023,5/24/2023,1:06:39 PM,5/24/2023,1:06:40 PM,1545,960,53,FE,0,,RFC,RFC_PIR02OTC,100,278,0,0,0,0,0,24489,c4e08800fa3311ed84940000080356c8,
5/24/2023,5/24/2023,1:06:39 PM,5/24/2023,1:06:40 PM,1548,960,70,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,28581,c4e08800fa3311ed84940000080356c8,
5/24/2023,5/24/2023,1:06:39 PM,5/24/2023,1:06:40 PM,1534,1000,74,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,28581,c4e08800fa3311ed84940000080356c8,
5/24/2023,5/24/2023,1:06:39 PM,5/24/2023,1:06:40 PM,1593,1000,39,FE,0,,RFC,RFC_PIR02OTC,100,151,0,0,0,0,0,28581,c4e08800fa3311ed84940000080356c8,
5/24/2023,5/24/2023,1:06:55 PM,5/24/2023,1:06:56 PM,1484,920,71,FE,0,,RFC,RFC_PIR02OTC,100,166,0,0,0,0,0,28581,d58237eafa3311edb06f0000080356c6,
5/24/2023,5/24/2023,1:06:55 PM,5/24/2023,1:06:56 PM,1478,940,49,FE,0,,RFC,RFC_PIR02OTC,100,207,0,0,0,0,0,24489,d58237eafa3311edb06f0000080356c6,
5/24/2023,5/24/2023,1:06:55 PM,5/24/2023,1:06:56 PM,1471,940,71,FE,0,,RFC,RFC_PIR02OTC,100,214,0,0,0,0,0,28581,d58237eafa3311edb06f0000080356c6,
5/24/2023,5/24/2023,1:06:55 PM,5/24/2023,1:06:57 PM,1538,920,42,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,24489,d58237eafa3311edb06f0000080356c6,
5/24/2023,5/24/2023,1:06:55 PM,5/24/2023,1:06:57 PM,1525,980,73,FE,0,,RFC,RFC_PIR02OTC,100,151,0,0,0,0,0,28581,d58237eafa3311edb06f0000080356c6,
5/24/2023,5/24/2023,1:06:59 PM,5/24/2023,1:07:01 PM,1451,890,73,FE,0,,RFC,RFC_PIR02OTC,100,172,0,0,0,0,0,24489,d683c119fa3311edc6810000080356c6,
5/24/2023,5/24/2023,1:06:59 PM,5/24/2023,1:07:01 PM,1467,930,0,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,28581,d683c119fa3311edc6810000080356c6,
5/24/2023,5/24/2023,1:06:59 PM,5/24/2023,1:07:01 PM,1460,890,53,FE,0,,RFC,RFC_PIR02OTC,100,214,0,0,0,0,0,24489,d683c119fa3311edc6810000080356c6,
5/24/2023,5/24/2023,1:06:59 PM,5/24/2023,1:07:01 PM,1463,920,39,FE,0,,RFC,RFC_PIR02OTC,100,166,0,0,0,0,0,28581,d683c119fa3311edc6810000080356c6,
5/24/2023,5/24/2023,1:06:59 PM,5/24/2023,1:07:01 PM,1484,900,59,FE,0,,RFC,RFC_PIR02OTC,100,207,0,0,0,0,0,28581,d683c119fa3311edc6810000080356c6,
5/24/2023,5/24/2023,1:07:03 PM,5/24/2023,1:07:04 PM,1465,930,0,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,24489,d6c903f1fa3311edce6a0000080356c7,
5/24/2023,5/24/2023,1:07:03 PM,5/24/2023,1:07:04 PM,1473,910,74,FE,0,,RFC,RFC_PIR02OTC,100,166,0,0,0,0,0,24489,d6c903f1fa3311edce6a0000080356c7,
5/24/2023,5/24/2023,1:07:03 PM,5/24/2023,1:07:04 PM,1473,920,58,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,28581,d6c903f1fa3311edce6a0000080356c7,
5/24/2023,5/24/2023,1:07:03 PM,5/24/2023,1:07:04 PM,1510,950,64,FE,0,,RFC,RFC_PIR02OTC,100,207,0,0,0,0,0,28581,d6c903f1fa3311edce6a0000080356c7,
5/24/2023,5/24/2023,1:07:03 PM,5/24/2023,1:07:04 PM,1520,960,78,FE,0,,RFC,RFC_PIR02OTC,100,214,0,0,0,0,0,28581,d6c903f1fa3311edce6a0000080356c7,
5/24/2023,5/24/2023,1:07:27 PM,5/24/2023,1:07:28 PM,1528,950,44,FE,0,,RFC,RFC_PIR02OTC,100,214,0,0,0,0,0,24489,dbdcd0fcfa3311ed87080000080356c7,
5/24/2023,5/24/2023,1:07:27 PM,5/24/2023,1:07:29 PM,1590,990,0,FE,0,,RFC,RFC_PIR02OTC,100,204,0,0,0,0,0,24489,dbdcd0fcfa3311ed87080000080356c7,
5/24/2023,5/24/2023,1:07:27 PM,5/24/2023,1:07:29 PM,1576,1000,85,FE,0,,RFC,RFC_PIR02OTC,100,207,0,0,0,0,0,24489,dbdcd0fcfa3311ed87080000080356c7,
5/24/2023,5/24/2023,1:07:35 PM,5/24/2023,1:07:37 PM,1448,900,85,FE,0,,RFC,RFC_PIR02OTC,100,214,0,0,0,0,0,24489,dc9e29b1fa3311ed9f720000080356ca,
5/24/2023,5/24/2023,1:07:35 PM,5/24/2023,1:07:37 PM,1483,910,0,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,28581,dc9e29b1fa3311ed9f720000080356ca,
5/24/2023,5/24/2023,1:07:35 PM,5/24/2023,1:07:37 PM,1476,920,74,FE,0,,RFC,RFC_PIR02OTC,100,166,0,0,0,0,0,24489,dc9e29b1fa3311ed9f720000080356ca,
5/24/2023,5/24/2023,1:07:35 PM,5/24/2023,1:07:37 PM,1471,910,53,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,28581,dc9e29b1fa3311ed9f720000080356ca,
5/24/2023,5/24/2023,1:07:35 PM,5/24/2023,1:07:37 PM,1467,920,46,FE,0,,RFC,RFC_PIR02OTC,100,172,0,0,0,0,0,28581,dc9e29b1fa3311ed9f720000080356ca,
5/24/2023,5/24/2023,1:07:43 PM,5/24/2023,1:07:44 PM,1531,940,84,FE,0,,RFC,RFC_PIR02OTC,100,172,0,0,0,0,0,24489,e187d2b1fa3311ed8dc90000080356c6,
5/24/2023,5/24/2023,1:07:43 PM,5/24/2023,1:07:44 PM,1566,970,70,FE,0,,RFC,RFC_PIR02OTC,100,171,0,0,0,0,0,24489,e187d2b1fa3311ed8dc90000080356c6,
5/24/2023,5/24/2023,1:07:43 PM,5/24/2023,1:07:44 PM,1556,980,60,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,24489,e187d2b1fa3311ed8dc90000080356c6,
5/24/2023,5/24/2023,1:07:50 PM,5/24/2023,1:07:51 PM,1439,890,53,FE,0,,RFC,RFC_PIR02OTC,100,196,0,0,0,0,0,24489,e6ef8b4dfa3311edb3970000080356c9,
5/24/2023,5/24/2023,1:07:50 PM,5/24/2023,1:07:51 PM,1427,890,51,FE,0,,RFC,RFC_PIR02OTC,100,172,0,0,0,0,0,24489,e6ef8b4dfa3311edb3970000080356c9,
5/24/2023,5/24/2023,1:07:50 PM,5/24/2023,1:07:51 PM,1472,910,54,FE,0,,RFC,RFC_PIR02OTC,100,171,0,0,0,0,0,28581,e6ef8b4dfa3311edb3970000080356c9,
5/24/2023,5/24/2023,1:07:50 PM,5/24/2023,1:07:51 PM,1468,910,43,FE,0,,RFC,RFC_PIR02OTC,100,166,0,0,0,0,0,28581,e6ef8b4dfa3311edb3970000080356c9,
5/24/2023,5/24/2023,1:07:50 PM,5/24/2023,1:07:51 PM,1458,930,70,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,28581,e6ef8b4dfa3311edb3970000080356c9,
5/24/2023,5/24/2023,1:08:04 PM,5/24/2023,1:08:06 PM,1530,960,74,FE,0,,RFC,RFC_PIR02OTC,100,166,0,0,0,0,0,24489,e7f37eddfa3311eda37e0000080356c7,
5/24/2023,5/24/2023,1:08:04 PM,5/24/2023,1:08:06 PM,1567,960,63,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,24489,e7f37eddfa3311eda37e0000080356c7,
5/24/2023,5/24/2023,1:08:04 PM,5/24/2023,1:08:06 PM,1552,970,37,FE,0,,RFC,RFC_PIR02OTC,100,171,0,0,0,0,0,24489,e7f37eddfa3311eda37e0000080356c7,
5/24/2023,5/24/2023,1:08:08 PM,5/24/2023,1:08:09 PM,1520,940,62,FE,0,,RFC,RFC_PIR02OTC,100,197,0,0,0,0,0,24489,e7f795a8fa3311eda6e00000084ad96e,
